title,year,doi
Try to Look on the Bright Side: Children and Adults Can (Sometimes) Override Their Tendency to Prioritize Negative Faces,2017,10.1037/xge0000247
Practice Increases Procedural Errors After Task Interruption,2017,10.1037/xge0000274
When Good Is Stickier Than Bad: Understanding Gain/Loss Asymmetries in Sequential Framing Effects,2017,10.1037/xge0000311
Look on the Bright Side: Positivity Bias Modulates Interference Effects in the Simon Task,2017,10.1037/xge0000316
The Rational Status of Quantum Cognition,2017,10.1037/xge0000312
Decoding “Us” and “Them”: Neural Representations of Generalized Group Concepts,2017,10.1037/xge0000287
Failure to Pop Out: Feature Singletons Do Not Capture Attention Under Low Signal-to-Noise Ratio Conditions,2017,10.1037/xge0000284
Impact Bias or Underestimation? Outcome Specifications Predict the Direction of Affective Forecasting Errors,2017,10.1037/xge0000306
He Said What? Physiological and Cognitive Responses to Imagining and Witnessing Outgroup Racism,2017,10.1037/xge0000304
Affect Contagion Between Mothers and Infants: Examining Valence and Touch,2017,10.1037/xge0000322
Argumentation and the Diffusion of Counter-Intuitive Beliefs,2017,10.1037/xge0000323
How Dispositional Social Risk-Seeking Promotes Trusting Strangers: Evidence Based on Brain Potentials and Neural Oscillations,2017,10.1037/xge0000328
Shifting Between Mental Sets: An Individual Differences Approach to Commonalities and Differences of Task Switching Components,2017,10.1037/xge0000333
The Heart Trumps the Head: Desirability Bias in Political Belief Revision,2017,10.1037/xge0000298
Shocking Action: Facilitative Effects of Punishing Electric Shocks on Action Control,2017,10.1037/xge0000332
"Misunderstanding the behavior priming controversy: Comment on Payne, Brown-Iannuzzi, and Loersch (2016).",2017,10.1037/xge0000307
Modality-Switching in the Simon Task: The Clash of Reference Frames,2017,10.1037/xge0000342
The Role of Empathy in Experiencing Vicarious Anxiety,2017,10.1037/xge0000335
Thought-Control Difficulty Motivates Structure Seeking,2017,10.1037/xge0000282
A Quantum Probability Framework for Human Probabilistic Inference,2017,10.1037/xge0000326
The Nature of Short-Term Consolidation in Visual Working Memory,2017,10.1037/xge0000346
Children Understand That Agents Maximize Expected Utilities,2017,10.1037/xge0000345
Implied Reading Direction and Prioritization of Letter Encoding,2017,10.1037/xge0000357
Sequential Effects Modulate Spatial Biases,2017,10.1037/xge0000358
Bayesian Mixture Modeling of Significant p Values: A Meta-Analytic Method to Estimate the Degree of Contamination From,2017,10.1037/xge0000324
Erasing and Blurring Memories: The Differential Impact of Interference on Separate Aspects of Forgetting,2017,10.1037/xge0000359
Power as an Emotional Liability: Implications for Perceived Authenticity and Trust After a Transgression,2017,10.1037/xge0000292
Effects of Learning on Somatosensory Decision-Making and Experiences,2017,10.1037/xge0000364
Hedonic Nondurability Revisited: A Case for Two Types,2017,10.1037/xge0000377
Top-Down Structure Influences Learning of Nonadjacent Dependencies in an Artificial Language,2017,10.1037/xge0000384
Do Rewards Reinforce the Growth Mindset?: Joint Effects of the Growth Mindset and Incentive Schemes in a Field Intervention,2017,10.1037/xge0000355
The Malleability of Emotional Perception: Short-Term Plasticity in Retinotopic Neurons Accompanies the Formation of Perceptual Biases to Threat,2017,10.1037/xge0000283
Face-Blind for Other-Race Faces: Individual Differences in Other-Race Recognition Impairments,2017,10.1037/xge0000249
Imagining Wrong: Fictitious Contexts Mitigate Condemnation of Harm More Than Impurity,2017,10.1037/xge0000251
Not Taking Responsibility: Equity Trumps Efficiency in Allocation Decisions,2017,10.1037/xge0000273
The Whorfian Time Warp: Representing Duration Through the Language Hourglass,2017,10.1037/xge0000314
Is General Intelligence Little More Than the Speed of Higher-Order Processing?,2017,10.1037/xge0000325
The Nature-Disorder Paradox: A Perceptual Study on How Nature Is Disorderly Yet Aesthetically Preferred,2017,10.1037/xge0000321
"Coding of Serial Order in Verbal, Visual and Spatial Working Memory",2017,10.1037/xge0000278
The Accuracy of Less: Natural Bounds Explain Why Quantity Decreases Are Estimated More Accurately Than Quantity Increases,2017,10.1037/xge0000259
Ockham’s Razor Cuts to the Root: Simplicity in Causal Explanation,2017,10.1037/xge0000318
Competing while cooperating with the same others: The consequences of conflicting demands in co-opetition.,2016,10.1037/XGE0000232
"Exploratory Decision-Making as a Function of Lifelong Experience, Not Cognitive Decline",2016,10.1037/xge0000133
How does not responding to appetitive stimuli cause devaluation: Evaluative conditioning or response inhibition?,2016,10.1037/XGE0000236
Functional architecture of visual emotion recognition ability: A latent variable approach.,2016,10.1037/xge0000160
Training alters the resolution of lexical interference: Evidence for plasticity of competition and inhibition.,2016,10.1037/xge0000123
Is sharing specific autobiographical memories a distinct form of self-disclosure?,2016,10.1037/xge0000143
When asking the question changes the ultimate answer: Metamemory judgments change memory.,2016,10.1037/a0039923
"Eye movements reveal fast, voice-specific priming.",2016,10.1037/xge0000135
"Caveats for the spatial arrangement method: Comment on Hout, Goldinger, and Ferguson (2013).",2016,10.1037/a0039758
Immunization against social fear learning.,2016,10.1037/xge0000173
"Selection Bias, Vote Counting, and Money-Priming Effects: A Comment on Rohrer, Pashler, and Harris (2015) and Vohs (2015)",2016,10.1037/xge0000157
"Once failed, twice shy: How group-based competition influences risk preference in young children.",2016,10.1037/xge0000156
"A general benevolence dimension that links neural, psychological, economic, and life-span data on altruistic tendencies.",2016,10.1037/XGE0000209
A subjective utilitarian theory of moral judgment.,2016,10.1037/XGE0000210
Semantic prosody and judgment.,2016,10.1037/xge0000178
Caught red-minded: Evidence-induced denial of mental transgressions.,2016,10.1037/xge0000174
The effects of genuine eye contact on visuospatial and selective attention.,2016,10.1037/xge0000199
Reflexive intergroup bias in third-party punishment.,2016,10.1037/XGE0000190
"Long-term working memory and transient storage in reading comprehension: What is the evidence? Comment on Foroughi, Werner, Barragán, and Boehm-Davis (2015).",2016,10.1037/XGE0000181
"Distractibility is a function of engagement, not task difficulty: Evidence from a new oculomotor capture paradigm.",2016,10.1037/XGE0000213
Minimal conditions of motor inductions of approach-avoidance states: The case of oral movements.,2016,10.1037/XGE0000217
Action versus state orientation moderates the impact of executive functioning on real-life self-control.,2016,10.1037/XGE0000229
How target-lure similarity shapes confidence judgments in multiple-alternative decision tasks.,2016,10.1037/XGE0000227
Noninvasive stimulation over the dorsolateral prefrontal cortex facilitates the inhibition of motivated responding.,2016,10.1037/xge0000238
A look into the future: Spontaneous anticipatory saccades reflect processes of anticipatory action control.,2016,10.1037/XGE0000224
Immediate relativity: EEG reveals early engagement of comparison in social information processing.,2016,10.1037/XGE0000222
Not all risks are created equal: A twin study and meta-analyses of risk taking across seven domains.,2016,10.1037/XGE0000225
Active perspective taking induces flexible use of self-knowledge during social inference.,2016,10.1037/xge0000237
Complicating decisions: The work ethic heuristic and the construction of effortful decisions.,2016,10.1037/xge0000171
Followers are not followed: Observed group interactions modulate subsequent social attention.,2016,10.1037/xge0000167
The order of disorder: Deconstructing visual disorder and its effect on rule-breaking.,2016,10.1037/XGE0000240
Impaired generalization of speaker identity in the perception of familiar and unfamiliar voices.,2016,10.1037/XGE0000223
Motivated recall in the service of the economic system: The case of anthropogenic climate change.,2016,10.1037/xge0000148
